ColorID,Skill Name,Description,Ships,Retrofit?,Augment?,Fate?
Yellow[227],Kizuna Beam,"Every 20s: this ship performs super A.I. hacking to decrease all enemies' FP, TRP, and AVI by a large amount (up to 4% (8%)) for 8s… Also has a small chance to accidentally increase the stats of all enemies instead. Average effect is 2.4% (5.14%). Chances at max skill level:12%: Increases all enemies' Firepower, Torpedo, and Aviation by 4%.
18%: Decreases all enemies' Firepower, Torpedo, and Aviation by 4%.
35%: Decreases all enemies' Firepower, Torpedo, and Aviation by 6%.
35%: Decreases all enemies' Firepower, Torpedo, and Aviation by 8%.",Kizuna AI,,,
Yellow[228],Knight of the Sky,"When this ship launches an airstrike, launch a TBF avenger aerial barrage (barrage damage scales with skill level). If this ship is sortied with any Cleveland-class cruisers, then increase their FP by 3.5% (8%), increase this ship's AVI and Accuracy by 5% (15%), and enhance the TBF Avenger barrage.",Independence,,,
Yellow[229],Knight's Formation Drill,"At the start of the battle, increases this ship's FP, RLD, and Accuracy by 1% (5%) for each Royal Navy ship in your fleet (including this ship), up to a maximum of four stacks.",Little Renown,,,
Yellow[230],Knights of Renown,Decreases the loading time of this ship's first 2 Main Gun salvo by 30% (50%) every battle. Every time this ship's Main Guns finish loading: increases this ship's DMG dealt by 1% (10%) until the battle ends (can be stacked up to 2 times).,Renown META,,,
Yellow[231],Kometa's Brilliance,"Sets this ship's Main Gun Range and Targeting Range to 75 and increases this ship's EVA by 10% (20%). When the battle starts, for each other ship afloat in your fleet: increases this ship's FP by 1.5% (5%) (can stack up to 5 times; gains the maximum stacks if the only ships afloat are this ship and your Flagship).",Kirov META,,,
Yellow[232],"Lady Yuen's Grand ""Adventure""","10s after the battle starts and every 15s after that: goes on an Adventure for 5s. Depending on the result of the Adventure, applies 1 buff to a random ship in your fleet for 8s and a debuff to 1 random enemy for 8s. Once per battle, if the Adventure fails, or if this ship's HP falls below 50% as a result of DMG taken: increases this ship's SPD by 5 and Evasion Rate by 1% (5%) and decreases her DMG taken by 1% (10%) until the battle ends.",Fei Yuen,,,
Yellow[233],Leading the Way,"Ten seconds after this ship fires its main guns, fire a special barrage (barrage damage scales with skill level). The barrage inflicts Armor Break to all enemies it hits. (Armor-Broken enemies take 8% more damage for 20.0s. This Armor Break stacks with other sources of Armor Break.)",Valiant,,,
Yellow[234],Legacy of Lunga Point,"At the start of the battle, if there are 3 ships afloat in your Vanguard and this ship is in the center of it: increase TRP by 5% (15%) and Torpedo Crit Rate by 4% (10%) for your DDs and CLs, and also increases the EVA of your DDs by 5% (15%).",Naganami,,,
Yellow[235],Legend of the Solomons,Every 20s: 30% (60%) chance to increase Firepower and Accuracy for all cruisers in the fleet by 5% (25%) and decrease damage taken by them by 5% (15%) for 8s.,Montpelier,,,
Yellow[236],Leyte Gulf's Blitz,"Increases own Firepower by 4% (10%). Every 20s, 30% (60%) chance to increase all Cruisers' Firepower and Torpedo stat by 5% (20%) for 10s.",Choukai,,,
Yellow[237],"Life and Death, Within One's Palm",Increases this ship's EVA by 5% (15%). While this ship is afloat: decreases your DDs' and CLs' cannon DMG taken by 1% (10%) and increases their torpedo Crit Rate by 4% (10%).,Jintsuu META,,,
Yellow[238],Lights Out!,"Every 20s: this ship points her lantern forward, illuminating enemies. Illuminated enemies suffer 1% (10%) reduced Evasion Rate for 10s.",Bristol,,,
Yellow[239],Little Star,"15s after battle begins, increases Firepower, Reload and Evasion for all ships in the fleet by 1.5% (6%) for 20s.",Hobby,,,
Yellow[240],Liturgia Horarum,"Increase this ship's AA and ASW by 1.0%().
Every 20s, activates one of the following effects, chosen at random:Increase this ship's FP and TRP by 10.0%(20.0%) for 10s.
Increase this ship's Crit Rate and Crit DMG by 10.0%(20.0%) for 10s.
Restores 1.0%(5.0%) max HP to the Iris Libre or Vichya Dominion ship in your fleet with the lowest max HP remaining.",Kersaint,,,
Yellow[241],Lone Wolf,"[Regular]
When entering the map, if U-47 is the sole unit of the submarine fleet: increases damage dealt to Battleships (Battlecruisers and Aviation Battleships are not counted) by 5% (20%), increases Search Level by 1 and increases Ammo by 2.
[Operation Siren]
When your Submarine Fleet consists of this boat only: increases this boat's DMG to BBs (does not affect BCs or BBVs) by 5% (20%), increases Ammo by 2, and decreases Submarine Fleet AP cost by 4.5% (12%).",U-47,,,
Yellow[242],Lookout's Courage,"When this ship takes DMG: increases this ship's AA and EVA by 0.5% (5%) (can be stacked up to 3 times).
Each sortie, for the first 3 battles fought by the fleet this ship is in: increases this ship's FP and TRP by 5% (15%).",Emanuele Pessagno,,,
Yellow[243],Lumbersome Lessons,"""To become a proper lady, etiquette lessons are quintessential!""When this ship launches an airstrike: targets a random enemy and decreases its SPD by a set percent value for 5s based on the grade of the lesson:
S??? (5% chance to proc): Stun all enemies for 0.5s (1.5s) and afterwards recover their speed to normal over 2.5s
A (45% chance to proc): Inflict 30% (60%) slow.
B (40% chance to proc): Inflict 20% (40%) slow.
C (10% chance to proc): Inflict 10% (20%) slow.",Little Formidable,,,
Yellow[244],Lunga Point's Strike,Increases the DMG all your Sakura Empire DDs deal to enemy Cruisers by 5% (15%).,Kawakaze,,,
Yellow[245],Lunga Point's Strike+,"Increases your Sakura Empire DDs' DMG dealt against CLs, CAs, and CBs by 5% (15%). Every 5 times this ship fires her Main Guns: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level) and decreases this ship's DMG taken by 15% (30%) for 3s. (Replaces Lunga Point's Strike)",Kawakaze,,Needs Augment,
Yellow[246],Lure,When this boat is hit by an enemy: increases that enemy's DMG taken by 3.5% (8.0%) for 3s. If the enemy is a DD: also decreases that enemy's Speed by 5.0% (20.0%) for 5s.,Nautilus,,,
Yellow[247],Management Member's Pressure,"Decreases this ship's DMG taken by 8%. While this ship is afloat: increases your Vanguard's AA and RLD by 4% (10%) and increases your Flagship's DMG dealt by 5%. Increases the DMG of this ship's first volley by 30% (60%). Increases this ship's DMG dealt to Heavy Armor enemies by 5% (15%). Enemies hit by this ship's Main Guns suffer 3.5% (8%) decreased FP, TRP, and AVI for 8s.",Fubuki (Senran Kagura),,,
Yellow[248],March on Towards Triumph!,"5s after the battle starts, and every 20s after that: spawns a special summon (lasts 15s; inflicts a unique Burn ailment to enemies) and decreases the ACC of all enemies by 10% (20%) for 5s.",Pompeo Magno,,,
Yellow[249],Mark of Sirius,"Increase AVI by 1% (10%) for all CVs/CVLs in your fleet, and increase their hit rate against Destroyers, Light Cruisers, Heavy Cruisers by 1% (10%). Increase this ship's FP, TRP, and RLD by 1.5% (7%) for each CV/CVL in your fleet.",Sirius,,,
Yellow[250],Marvels of History - Emden(?),"When the battle starts, increases your Emden's EVA by 1% (10%) and:If your Vanguard consists of only Emden, Emden is unaffected by the Out of Ammo debuff;
If there are other Iron Blood ships in your fleet, after 5s, lowers your Iron Blood ships' HP by 11 and increases their FP by 1% (10%).
Every battle, when Emden sinks an enemy: increases Emden's EVA by 1% (5%) (can be stacked up to 3 times).",Emden,,,
Yellow[251],Marvels of History - Seydlitz,"When this ship fires her Main Guns for the first time in a battle: fires a Lv.1 (Lv.10) special barrage. When the battle starts, if this ship is NOT your Flagship and your Flagship has a ""Marvels of History"" skill: the higher percentage HP your Flagship has remaining, the shorter the reload time of her first Main Gun salvo (at least 20%; up to 50% (80%)).",Seydlitz,,,
Yellow[252],Melancholy Whispers,"During battle, deploys ""Jamming Field - Arizona META."" Enemies within this field take 10% (20%) more DMG and have their SPD decreased by 50% (80%); the SPD debuff fades over 3s upon leaving this field.",Arizona META,,,
Yellow[253],Melodic Blaster,Increases this ship's AVI by 5% (15%). Every 20s: performs a Lv.1 (Lv.10) special attack (DMG is based on the skill's level and this ship's AVI stat) and restores 3.5% (8%) HP of one random ship in your Vanguard.,The 2nd,,,
Yellow[254],Memorial of Ice and Iron,"When this ship is equipped with a Northern Parliament or Iron Blood main gun, increase all damage dealt by this ship by 4.5% (12%). When this ship is equipped with an AP main gun, increase the main gun's shell speed by 10%. After this ship has sunk two enemies in battle, increase this ship's FP and AA stats by 3.5% (8%) until the end of the battle.",Tallinn,,,
Yellow[255],Mímir's Keen Eyes,"Changes this ship's position (forward 15 units) and decreases its DMG taken by 5% (20%). Every 15s: commences a sonar scan, revealing the location of all enemy SSs for 5s (10s), reducing their Accuracy by 15% (25%), and decreasing your Vanguard's DMG taken from torpedoes by 5% (15%) for 5s (10s).",Odin,,,
Yellow[256],Misty Mirror Flower,"When this ship sinks an enemy: increases this ship's FP and RLD by 1% (5%) (can be stacked up to 3 times). Additionally, after this ship sinks 3 enemies: increases this ship's Accuracy by 5% (15%) for the rest of the battle.",Kasumi (Venus Vacation),,,
Yellow[257],Misty Mirror Flower+,"When this ship sinks an enemy: increases this ship's FP and RLD by 1% (5%) (can be stacked up to 3 times); once per battle, when she has sunk 3 enemies: increases this ship's Accuracy by 5% (15%) until the battle ends. When the battle starts, if this ship is in the frontmost position of your Vanguard: applies the above-mentioned Accuracy buff and increases this ship's DMG dealt by 3.5% (8%) until the battle ends. (Replaces Misty Mirror Flower)",Kasumi (Venus Vacation),,Needs Augment,
Yellow[258],Morningstar's Guidance,"Every 18s, activates one of the following effects, chosen at random:Increase this ship's and your Flagship's DMG dealt by 3.5% (8.0%) for 8s (if this ship is your Flagship the effect does not stack).
Increase this ship's AVI by 5.0% (15.0%) and decreases your front most Vanguard ship's DMG taken by 3.5% (8.0%) for 10s.",Painlevé,,,
Yellow[259],Motherly Heart,"When the battle starts, increases this ship's AVI by 1% (5%) per each ship in your Vanguard (can be stacked up to 3 times). If your Flagship or Vanguard lead ship is a Northern Parliament ship: grants this ship the full stack of 3 regardless of the number of ships in your Vanguard.",Volga,,,
Yellow[260],Ms. Langley's Strict Discipline,Increases the ACC of all your CVs and CVLs (excluding this ship) by 1% (10%). When this ship launches an airstrike: increases your CVs' and CVLs' DMG dealt by 1% (10%) for 8s.,Langley II,,,
Yellow[261],Multi-Linked Locking System,"Increases this ship's AVI and FP by 1% (10%).When this ship's aircraft hits an enemy: 50% (100%) chance to inflict a special Burn ailment to that target for 10s, increasing that target's shelling DMG taken from your Main Fleet by 8%.When this ship's Main Guns hit an enemy: 50% (100%) chance to increase the target's airstrike DMG taken from your Main Fleet by 4%; if the target is already affected by an AA stat debuff, further increases that target's airstrike DMG taken from your Main Fleet by 8%. This effect lasts until the next time this ship fires her Main Guns.",Kearsarge,,,
Yellow[262],Musashi's Guardianship,"When the battle starts, if this ship is NOT your Flagship OR your Airspace Control status is not Air Incapability or Air Denial: reduces this ship's DMG taken by 10% (30%) in that battle.If this ship is afloat, when a fleet this ship is NOT in enters a battle: fires a Lv.1 (Lv.10) supporting barrage 15s and 35s after the battle starts (DMG is based on the skill's level).[Non-Exercise Only] While this ship is above 40% HP: grants the ""Musashi's Guardianship"" status to all your other Main Fleet ships. Ships with this status:
No longer take Ramming DMG;
Force Musashi to become Detected as well if they become Detected;
Cause Musashi to be prioritized by enemy attacks if they are both valid targets.",Musashi,,,
Yellow[263],Mutual Assistance,"Increases the FP, RLD, and Accuracy of all Northern Parliament and Dragon Empery ships in the Vanguard Fleet by 4.5% (12.0%).",Chang Chun,,,
Yellow[264],Mutual Assistance+,"Increases the FP, RLD, and Accuracy of all Northern Parliament and Dragon Empery ships in the Vanguard Fleet by 4.5% (12.0%) and increases FP, TRP, and AA by 4.5% (12.0%) for all your Northern Parliament and Dragon Empery Main Fleet ships.
(Replaces ""Mutual Assistance"")",Chang Chun,Needs Retrofit,,
Yellow[265],Nasty Asty,"When sortied with New Orleans-class ships, increase Accuracy and Anti-Air by 5% (20%) and Firepower by 4% (10%) for all New Orleans-class cruisers.",Astoria,,,
Yellow[266],Navigator's Intrepidity,"Increases DMG taken by enemy CLs by 3.5% (8%) while this ship is afloat, but also increases this ship's DMG taken by 1%.",Nicoloso da Recco,,,
Yellow[267],Nine Lives,"Decreases the loading time of this ship's first wave of torpedoes by 20% (40%). Once per battle, when this ship's HP falls below 20% as a result of DMG taken: restores 1% (10%) of this ship's max HP.",Little Cheshire,,,
Yellow[268],Observer of the Sky and Sea,"10s after battle starts, launch a remote controlled F6F fighter. If the fighter is shot down, launch an aerial barrage (damage increases with skill level). Every 8s after launching the fighter, increase own Accuracy by 1% (3%) and damage dealt by 2.5% (7%). (This buff can be stacked up to five times.)",Shangri-La,,,
Yellow[269],Observer of the Sky and Sea+,"10s after the battle starts: deploys an F6F recon plane and, every 6s, increases this ship's ACC by 2.5% (7%) and DMG dealt by 5% (15%) (can stack up to 3 times). If this recon plane is shot down: fires a special airstrike (DMG is based on the skill's level). (Replaces Observer of the Sky and Sea)",Shangri-La,,Needs Augment,
Yellow[270],One For All,"When sortied in a non-flagship spot, if this ship is afloat:Increase RLD by 5% (15%) for all other CVs and CVLs in your fleet.
Increase AA by 20 (50) for each main fleet ship in your fleet. (This AA buff is a flat stat increase, not a percentage buff.)",Bataan,,,
Yellow[271],Oni Goddess☆Nakiri,"Every 20s, Ayame would attempt to enhance herself with her spirits, which has 40% (70%) chance to increase damage dealt by her by 3.5% (8%); effect can stack up to 3 times.",Nakiri Ayame,,,
Yellow[272],Open Ocean Support,[Regular]: Increases own Oxygen stat by 2 (20). If included in the submarine fleet: this fleet can provide battle support outside of hunting range once per Sortie. [Operation Siren]: Increases this boat's OXY by 2 (20). When deploying your Submarine Fleet during Operation Siren: -1.5 (6%) AP cost.,Leonardo da Vinci,,,
Yellow[273],Open Ocean Support,[Regular]: Increases own Oxygen stat by 2 (20). If included in the submarine fleet: this fleet can provide battle support outside of hunting range once per Sortie. [Operation Siren]: Increases this boat's OXY by 2 (20). When deploying your Submarine Fleet during Operation Siren: -1.5 (6%) AP cost.,U-522,,,
Yellow[274],Pantheon of War,"Increases this ship's FP by 1% (10%). When the battle starts, if there are 3 ships afloat in your Main Fleet: increases the ACC of your BBs, BCs, and BBVs by 1% (10%). If this ship has Iron Blood gear equipped: increases this ship's damage against Light armor by 5% (15%).",Brünhilde,,,
Yellow[275],Phoenix's Superb Fire Dance,"Every 10s: increases this ship's ACC and RLD by 4% (10%) for 5s and, with an 80% chance, fires a Lv.1 (Lv.10) torpedo barrage (DMG is based on the skill's level). Once per battle, when this ship's HP falls below 60%: decreases this ship's DMG taken by 10% and increases her EVA by 5% (15%) and FP and TRP by 4% (10%) until the battle ends.",Ikaruga,,,
Yellow[276],Pl-Please Take Care,"Increases this ship's FP, TRP, and ASW by 1% (10%). When the battle starts, if there are 3 or more Royal Navy ships in your fleet: deploys a barrier (lasts 20s; can negate DMG equal to up to 1% (5%) of the recipient's max HP) around your Royal Navy DD(s); if the barrier is destroyed or expires, decreases the barrier recipient's DMG taken by 1% (10%) for 20s. When sortied with another J-class DD: increases your J-class DDs' FP, TRP, and ACC by 1% (10%).",Janus,,,
Yellow[277],Please Take Care,"Increases this ship's FP and ASW by 1% (10%). 20s after the battle starts: restores 1% (5%) max HP to all ships in your Vanguard. When the battle starts, if there are 3 or more Royal Navy ships in your fleet: increases your Royal Navy DDs' ASW, FP, and TRP by 1% (10%).",Jervis,,,
Yellow[278],Polaris Protocol,"At the start of the battle, if there are an odd number of μ ships in your fleet: increases this ship's DMG by 4.5% (12%). If their number is even: decreases the DMG this ship takes by 5% (15%). When this ship fires its Main Gun: increases the FP, TRP, and AVI of your μ ships by 1.5% (6%) for 10s (effect can be stacked up to 2 times).",Gascogne µ,,,
Yellow[279],Power Break,"If in same fleet with Vert/Green Heart, increase own damage dealt by 10% (25%) and damage received by 10% (15%). Otherwise, decrease damage received by 10% (25%) and damage dealt by 10% (15%).",Blanc,,,
Yellow[280],Power o' Friendship,"When the battle starts, and every 20s: gives a random other ship in your fleet the Best Buds trait. While a ship with the Best Buds trait is afloat, Owari's FP, ACC, and RLD are increased by 10% (20%). When a ship with the Best Buds trait sinks, or when the trait expires: Owari fires a Lv.1 (Lv.10) torpedo barrage (DMG is based on the skill's level). The Best Buds trait grants additional buffs based on the recipient's position:1) Main Fleet: increases that ship's AA by 5% (15%) and decreases her DMG taken by 4% (10%);
2) Vanguard: increases that ship's FP and TRP by 5% (15%).",Owari,,,
Yellow[281],Prankster's Cheer - Ami,"When this boat enters the battle: decreases the Speed of a random ship in your Vanguard by 1 for 1s, then heals said ship for 100 HP and increases her EVA by 3.5% (8%) for 20s.",Ami Futami,,,
Yellow[282],Prankster's Cheer - Mami,"When this boat enters the battle: decreases the Speed of a random ship in your Main Fleet by 1 for 1s, then heals said ship for 100 HP and increases her Accuracy by 3.5% (8%) for 20s.",Mami Futami,,,
Yellow[283],Prayer for Love and Peace,"12s after the battle begins and 40% (70%) chance every 20s after that: summons an air wing that carries out a special Lv.1 (Lv.10) airstrike which decreases the Hit Rate of all of your ships by 30%it is supposed to decrease the enemy's hit rate, but it is bugged

 against all enemies hit by it (this debuff will weaken over 4s until it is gone.) Special airstrike DMG is based on the skill's level.",Little Illustrious,,,
Yellow[284],Prescient Planning,If this ship is equipped with a HE Main Gun: increases her Burn DMG by 1% (10%). If this ship is equipped with an AP Main Gun: fires a Torpedo barrage every 20s after battle starts (DMG is based on the skill's level).,Amagi-chan,,,
Yellow[285],Prestige,"10s after start of battle and 20% chance every 20s after: For 8s, receives 20% (50%) of damage other backline ships take, and increases damage taken by a random enemy by 8% (20%).",Hiei,,,
Yellow[286],"Promises, Love, and Expiration Dates",Every 10s: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level); enemies hit by the barrage take 1% (10%) increased DMG from your SSSS collab characters.,Princess Hime,,,
Yellow[287],Prophetic Witch,"Increase this ship's FP and AA by 5.0%(15.0%); further increase this ship's AA by 1.0%(5.0%) when an enemy aircraft is shot down within your AA Gun Range(can be stacked up to 5 times).
When the battle starts: randomly chooses one of this ships stats (FP, TRP, ACC)In-game implies any stat can be chosen.

 and increases it by 5.0% when this ship fires her torpedoes (can be stacked up to 3 times). When the battle starts, if there is another Iris Libre or Vichya Dominion ship in your fleet, when this effect activates: also sets the SPD of a random enemy to 0 for 2s.",Guichen,,,
Yellow[288],Protagonist Aura,"If a Neptunia ship is present in the fleet, increase own damage by 3% (10%) and decrease damage received by 6%. Also increases own damage by 1% (2%), and decreases damage received by 1% for each Neptunia ship, excluding herself.",Neptune (Neptunia),,,
Yellow[289],Protologia of Illumination,Every 15s: 20% (50%) chance to increase the Accuracy of your Vanguard by 10% (20%) for 10s.,Vincenzo Gioberti,,,
Yellow[290],Prototype Bulin MKII,Can be used as material to Limit Break Super Rare ships.,Prototype Bulin MKII,,,
Yellow[291],Prototype Cruiser,"After combat, increases experience gained by all Cruisers by 5% (15%).",Yuubari,,,
Yellow[292],Prototype Destroyer,Increases experience gained by Destroyers by 6% (18%).,Amazon,,,
Yellow[293],Providential Starfall,"When this ship finishes loading her Main Guns: 40% (70%) chance to fire a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level). When an enemy is hit by this barrage's blue shells, for 10s: decreases that enemy's EVA by 8% and increases their DMG taken by your Iron Blood ships by 4.5% (12%).",Thüringen,,,
Yellow[294],Purge Evil,At the start of the battle: increases this ship's FP and AA by 15% (25%). Every 20s: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level).,Ying Swei,,,
Yellow[295],Queen's Orders,"Increases the FP, TRP, AVI, AA, RLD, and EVA of all your Royal Navy ships by 5% (15%).",Queen Elizabeth,,,
Yellow[296],Radar Scan,"Every 20s: 30% (60%) chance to apply a debuff to all onscreen enemies, increasing the DMG they take by 20% (40%) for 10s.",Helena,,,
Yellow[297],Radar Scan Plus,"Every 20s: 30% (60%) chance to apply a debuff to all onscreen enemies, increasing the DMG they take by 20% (40%) for 10s. When this ship has an SG Radar equipped: increases this ship's EVA by 5% (10%), and this skill attempts to activate 16s after the beginning of combat (instead of 20s).
(Replaces ""Radar Scan"")",Helena,Needs Retrofit,,
Yellow[298],Rain and Snow,"If sortied with Yukikaze: increases own Torpedo stat by 5% (15%); every 20s, 70% chance to launch a barrage. If not sortied with Yukikaze, while being alive in fleet: decreases damage taken by other ships in the same fleet by 1% (5%); once per battle, when Health of any allied ship drops below 20%: heals said ship for 4% (10%) of their max Health.",Shigure,Needs Retrofit,,
Yellow[299],Rain of Starlight,"If this ship has a Fighter equipped in her second gear slot, whenever this ship launches an airstrike:Heal the ship in the vanguard and the ship in main fleet who have the lowest percentage of remaining HP. Both ships are healed by 3.5% (8%) of their maximum HP.
Give each of those two ships an HP barrier. The barrier can block up to 1.5% (6%) of those ships' maximum HP and lasts for up to 5s.
If this ship has a Dive Bomber equipped in her second gear slot:
Start the battle with one airstrike pre-loaded.
Decrease the load time for all this ship's airstrikes by 10%.
Increase all damage this ship deals by 3.5% (8%).",Aquila,,,
Yellow[300],Rapid Response,"At the beginning of battle, increase own Firepower and Torpedo stat by 9% (24%). Every 12s after, decrease own Firepower and Torpedo stat by 3% (8%), which can be stacked 3 times.",Hunter,,,
Yellow[301],Reborn Combined Fleet Flagship,"Upon taking damage, 4.5% (12%) chance to reduce damage taken by 50%. When sortied as Flagship: increases Firepower and Reload of all allied Sakura Empire (IJN) ships by 5% (20%).",Mikasa,,,
Yellow[302],Reborn Temple of Iron,"Increases the FP, TRP, and AA of Iron Blood ships in the same fleet as this ship by 5% (15%).When a fleet this ship is NOT in starts a battle, and while this ship is still afloat: fires a Lv.1 (Lv.10) supporting barrage 18s after the battle starts (DMG is based on the skill's level); if the Flagship of that fleet is an Iron Blood ship: also increases the AVI of that fleet's Iron Blood CVs and CVLs by 5% (15%).",Bismarck Zwei,,,
Yellow[303],Recon Support,"When entering the battle, increase Escort Fleet's Accuracy by 5% (20%) for 20s.",Surcouf,,,
Yellow[304],Reload Command - Königsberg,Increases your Vanguard's RLD by 5% (15%) (does not stack with the same skill). Every 20s: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level). (Replaces Reload Command: Cruisers),Königsberg,,Needs Augment,
Yellow[305],Reload Command: Cruisers,Increases the RLD of all Cruisers in your fleet by 5% (15%). Does not stack with the same skill.,Königsberg,,,
Yellow[306],Reload Command: Destroyers,Increase Reload of Destroyers in the fleet by 5% (15%). Does not stack with other command skills that have similar effect.,Foxhound,,,
Yellow[307],Reload Command: Light Carriers,Increases Reload for all CVLs in the fleet by 5% (15%). Does not stack with other command skills that have similar effect.,Langley,Needs Retrofit,,
Yellow[308],Reload Command: Vanguard,Increases Reload of the Vanguard Fleet by 5% (15%). Does not stack with other command skills that have similar effect.,Akashi,,,
Yellow[309],Reload Command: Vanguard,Increases Reload of the Vanguard Fleet by 5% (15%). Does not stack with other command skills that have similar effect.,Unicorn,,,
Yellow[310],Reload Order,25% activation every 20s: Increase fleet's Reload by 5%(25%) for 8s. Does not stack with the same skill,Arethusa,,,
Yellow[311],Reload Order,25% activation every 20s: Increase fleet's Reload by 5%(25%) for 8s. Does not stack with the same skill,Newcastle,,,
Yellow[312],Reload Order,25% activation every 20s: Increase fleet's Reload by 5%(25%) for 8s. Does not stack with the same skill,Nizuki,,,
Yellow[313],Reload Order,25% activation every 20s: Increase fleet's Reload by 5%(25%) for 8s. Does not stack with the same skill,Pensacola,,,
Yellow[314],Reload Order,25% activation every 20s: Increase fleet's Reload by 5%(25%) for 8s. Does not stack with the same skill,Southampton,,,
Yellow[315],Reno Reactor,At the start of the battle: increases this ship's AA by 5% (15%) and FP by 5% (15%). Every second time a ship in your Main Fleet takes DMG: increases this ship's AA and FP by 1.5% (6%) (can be stacked up to 2 times) until the end of the battle.,Reno,,,
Yellow[316],Revenge Served Cold,For each Northern Parliament or Royal Navy ship in the same fleet as this ship: increases this ship's FP by 1% (5%) (can be stacked up to 3 times); if there are 3 or more: also increases this ship's AA by 5% (15%) and decreases her Burn DMG taken by 1% (10%).,Arkhangelsk,,,
Yellow[317],Revolutionary Standard-Bearer,When this ship fires her Main Guns: 30% (50%) chance to fire a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level) and increase the DMG of your BBs by 3.5% (8%) for 10s.,Sevastopol,,,
Yellow[318],Revolutionary Strike,"Increases the Effective Range and Shell Range of this ship's main gun to 75, and increases this ship's damage against Light Armor enemies by 5% (20%). During battle, if there are other Northern Parliament ships in the same fleet as this ship, increases the shelling DMG that all enemy light cruisers take from Northern Parliament ships by 4.5% (12%)",Kirov,,,
Yellow[319],Revolyutsiya,Increases your Vanguard's DMG dealt by 15% (35%).,Avrora,,,
Yellow[320],Revolyutsiya+,Increases your Vanguard's DMG dealt by 15% (35%). Every 20s: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level) and increases this ship's FP and TRP by 10% (20%) for 10s.,Avrora,,Needs Augment,
Yellow[321],Rhapsody of Darkness,"When own HP is between:100% and 70% of max HP: increases own Firepower by 10% (20%).
70% and 30% of max HP: increases own Firepower by 4% (10%) and decreases damage taken by self by 4% (10%).
30% and 0% of max HP: decreases damage taken by self by 10% (20%).",Friedrich der Große,,,
Yellow[322],Rhapsody of Darkness+,"Increases this ship's FP by 10% (20%) and decreases her DMG taken by 10% (20%). Once per battle, when this ship's HP falls below 30% as a result of DMG taken: increases this ship's Secondary Gun Shell Velocity by 15% and increases her Secondary Gun efficiency by 15% (30%). (Replaces Rhapsody of Darkness)",Friedrich der Große,,,Needs Fate Sim 5
Yellow[323],Right Place at the Right Time,"Increases this ship's EVA and AA by 1% (10%). Activates one of the following effects based on this ship's position in your Vanguard during battle:Front (and also when this ship is your last afloat Vanguard ship): increases this ship's EVA and AA by 1% (5%), and decreases her DMG taken by 5% (15%).
Middle: heals all ships in your Vanguard for 5% (10%) of their max HP 20s after the battle starts.
Rear: increases this ship's FP by 5% (15%) and AA by 1% (10%), and also increases your whole Vanguard's DMG dealt to enemies by 5%.",San Francisco,,,
Yellow[324],Roaring Glory,While this ship is afloat: increases the FP and Accuracy by 5% (15%) and EVA by 5% (20%) of all Kongou-class ships in your fleet.,Kongou,,,
Yellow[325],Role Model Torchbearer,Increases your Sardegna Empire BBs' FP and EVA by 1% (10%). When this ship's Main Guns hit an enemy: increases all your Sardegna Empire ships' DMG dealt to that enemy by 1.5% (6%) for 6s.,Andrea Doria,,,
Yellow[326],Royal Flush,Increases the Shell Velocity of this ship's equipped Main Gun by 10%. When 5 enemy aircraft are shot down within the fleet's AA range: increases this ship's TRP and AA by 4.5% (12%).,Monica,,,
Yellow[327],Royal Flush+,Increases the Shell Velocity of this ship's equipped Main Gun by 10%. When 5 enemy aircraft are shot down within the fleet's AA range: increases your Vanguard's TRP and AA by 4.5% (12%). (Replaces Royal Flush),Monica,,Needs Augment,
Yellow[328],Sardegnian Discipline,"After battle starts, deploys 2 shields that can each block up to 1 (2) enemy torpedoes around this ship and the Lead Ship of the Escort Fleet. Additionally, increases own Firepower by 4% (20%) for her first 3 battles of each sortie. [This skill's sortie battle counter resets when moving to a new area or changing your formation within Operation Siren.]",Littorio,,,
Yellow[329],Scanner Hacking,"Increase this ship's FP and Accuracy by 5% (15%). Every 15s, 50% (100%) chance to spawn a zone on the battlefield. Enemies inside the zone when it spawns have their speed set to 0 for 3s.",Helena META,,,
Yellow[330],"Scatter, Minions of Darkness!","Increase this ship's Accuracy by 4.5% (12%) and RLD by 10% (20%). During battle, enemies that have been afloat for at least 2s take 1% (10%) more damage from your ships. As long as this ship is afloat, when a fleet this ship is NOT in starts a battle:Increase FP by 1% (10%) for all Royal Navy vanguard ships in that fleet.
30s after that battle starts: Fire a special barrage, and for 15s, increase AA by 1% (10%) for all ships in that fleet.",Vanguard,,,
Yellow[331],Second Carrier Division,When sortied with Souryuu in the same fleet: increases this ship's AVI by 15% (35%).,Hiryuu,,,
Yellow[332],Second Carrier Division,When sortied with Hiryuu in the same fleet: increases this ship's AVI by 15% (35%).,Souryuu,,,
Yellow[333],Shining Ultra Rainbow Hammer!,"It seems to have magical powers...?
Every 10s after the start of the battle, fire a special barrage.",Specialized Bulin Custom MKIII,,Needs Augment,
