ColorID,Skill Name,Description,Ships,Retrofit?,Augment?,Fate?
Red[395],Lindwurm - Devouring Fang,"During battle, this ship gains a Lv.1 (Lv.10) special Secondary Gun; every 5 times she fires this Secondary Gun: launches a Lv.1 (Lv.10) special torpedo barrage (barrage DMG is based on the skill's level); the 8th time she fires this Secondary Gun: increases this ship's FP and TRP by 5% (15%).",Prinz Rupprecht,,,
Red[396],Lindwurm - Devouring Fang+,"During battle, this ship gains a Lv.1 (Lv.10) special Secondary Gun; every 5 times she fires this Secondary Gun: launches a Lv.1 (Lv.10) special barrage (barrage DMG is based on the skill's level) and restores 2.0% HP to the ship with the lowest HP percentage in the fleet; the 4th time she fires this Secondary Gun: increases this ship's FP and TRP by 5% (15%).",Prinz Rupprecht,,,Needs Fate Sim 5
Red[397],lisianthus Halation,Increases this ship's Main Gun efficiency by 1% (10%) and increases her FP and ACC by 1% (10%). When this ship fires her Main Guns: 50% (80%) chance to fire a Lv.1 (Lv.10) barrage that inflicts Armor Break to enemies hit (DMG is based on the skill's level).,Tamaki,,,
Red[398],lisianthus Halation +,Increases this ship's Main Gun efficiency by 1% (10%) and increases her FP and ACC by 1% (10%). When this ship fires her Main Guns: 50% (100%) chance to fire a Lv.1 (Lv.10) barrage that inflicts Armor Break to enemies hit (DMG is based on the skill's level). The first time each battle that this ship fires her Secondary Guns: also fires the above special barrage. (Replaces lisianthus Halation),Tamaki,,Needs Augment,
Red[399],Lod Obstrel,When this ship fires a Salvo: 45% (75%) chance to fire a special barrage. Barrage DMG is based on skill level.,Sovetskaya Rossiya,,,
Red[400],Lone Queen of the North,If sortied without other Battleships/Battlecruisers: increases own damage dealt by 10% (30%). Aviation Battleships do not count.,Tirpitz,,,
Red[401],Lonely Queen of the North+,When there are no non-Iron Blood BBs or BCs in your Main Fleet: increases this ship's DMG dealt by 10% (30%). (Replaces Lonely Queen of the North),Tirpitz,,Needs Augment,
Red[402],Long Live the Revolution!,"When this ship fires its main guns, increase the FP, TRP, AA, and RLD of all your Northern Parliament ships by 8% (18%) for 10s. While this ship has the Triple 305mm (Pattern 1907) equipped:Increase this ship's main gun efficiency by 50% (80%).
Decrease this ship's main gun cooldown by 20% (35%) for the first four reloads.",Gangut,,,
Red[403],Longbow of Woodstock,"If sortied with any Eagle Union ship: increases own Main Gun's critical rate by 20% (40%), and own Firepower and Torpedo stat by 8% (20%).",Black Prince,,,
Red[404],Lucky A,"Increases own Evasion by 3 (12), and reduces torpedo damage taken by self by 5% (20%). Every 20s: 45% (75%) chance to fire a barrage, damage scales with skill level.
Barrage preview (gif)",Alabama,,,
Red[405],Lucky E,When this ship launches an Airstrike: 40% (70%) chance for the Airstrike to deal double DMG and for this ship to evade all enemy attacks for 8s.,Enterprise,,,
Red[406],Lucky Little E,"70% (100%) chance to activate one of the following effects (chosen at random) when this ship launches an Airstrike:Doubles this ship's DMG dealt to all enemies for 6s.
Grants this ship 100% Evasion Rate for 5s.
Decreases the Speed of all enemies by 15% (30%) for 4s.",Little Enterprise,,,
Red[407],Lucky Lou,"Every 20s, 30% (60%) chance to increase own Firepower, Reload and Evasion by 10% (30%) for 10s.",St. Louis,,,
Red[408],Luna Judgment,Every 4 times this ship fires her Main Guns: your fleet gains 10 AP. Increases this ship's DMG dealt against Sirens by 4% (10%).,Kala Ideas,,,
Red[409],Luna Judgment+,"Every 2 times this ship fires her Main Guns: your fleet gains 10 AP. Increases this ship's DMG dealt against Sirens by 4% (10%).
Every 3 timesIn-game description incorrectly states ""The third time""

 this ship's ""Dark Spirit"" skill activates: activates ""Fatal Drive - Luna Judgement"" Lv.1 (Lv.10) (DMG is based on the level of this ship's ""Luna Judgement"" skill) and adds a Luna Element to all ""Atelier Ryza"" collab characters excluding this one. Within 3s of gaining a Luna Element, if that character takes DMG that would sink her: that character does not sink, recovers 3% of her max HP, and evades all attacks for 3s.",Kala Ideas,,Needs Augment,
Red[410],Mach 2.42 Blossom,"Dive Bomber slot is equipped with ""Mach 2.42 Bermbew Sprawt"" skin. Airstrike spawning time is increased by 100% (this effect is unaffected by your ship's damage status in Operation Siren). Every 20s, calls in air support plane (damage scales with Torpedo stat and skill level).",Shirakami Fubuki,,,
Red[411],Magnetic Torpedoes,"Every 35s (every 15s), launch 4 magnetic torpedoes that home to enemies within a short distance of itself (damage is based on skill level).
Barrage preview (gif)",Tirpitz,,,
Red[412],Making a Splash!,Increases this ship's FP and TRP by 5% (15%). Every 15s: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level). When this ship hits the same enemy with her Main Guns 10 times: increases this ship's DMG dealt to that enemy by 1% (10%) (does not stack).,Otto von Alvensleben,,,
Red[413],Marvels of History - Elbing,"Decreases this ship's torpedo DMG taken by 5% (15%). When this ship fires her Torpedoes: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level; if there are enemies within 30 units of this ship, the barrage uses the HE attribute; if there are none, the barrage uses the AP attribute).",Elbing,,,
Red[414],Marvels of History - Lützow,"Increases this ship's DMG dealt to BBs and BCs by 1% (10%). When an enemy sinks within 5s of taking DMG from this ship, this ship is also treated as the one who sank that enemy. If this ship has an AP or SAP Main Gun equipped, when she hits an enemy:Decreases that enemy's ACC and FP by 1% (10%) for 3s;
After 3s, there's a 10% chance to inflict 3,000 DMG to that enemy.",Lützow,,,
Red[415],Marvels of History - Thüringen,"If this ship has an Iron Blood Secondary Weapon equipped, when she fires her Secondary Weapon: 40% (70%) chance to fire a follow-up attack. 10s cooldown between activations.",Thüringen,,,
Red[416],"May God Forgive You, For I Shall Not","While this ship is afloat, when the fleet this ship is in starts a battle, and for the first 3 battles of a sortie a fleet this ship is NOT in: When a ship in your fleet is hit, the fleet gains a stack of No Mercy (can be stacked up to 9 times).When this ship launches an airstrike: launches an additional Lv.1 (Lv.10) special airstrike (DMG is based on the skill's level) and expends all stacks of No Mercy.Activates the following effects based on the number of No Mercy stacks expended:3 or more: increases this ship's DMG dealt by 1% (10%) for 5s;
6 or more: negates the Detection Gauge value gained from launching this airstrike;
9: this special airstrike is guaranteed to deal Critical Damage.",Implacable,,,
Red[417],Medistation S,"When being attacked, 3.5% (8%) chance to increase own damage by 10% (25%) for 8s.",Noire,,,
Red[418],Melee Artillery,"Can activate only 10s after the start of battle. When enemies enter a certain range, fires a Lvl 1 (10) special barrage. Can activate only once every 10s.
Barrage preview (gif)",Hyuuga,Needs Retrofit,,
Red[419],Melty World,"If sortied with another Kizuna AI ship, when launching an airstrike: 15% (25%) chance for the Airstrike to deal double damage.",Anniversary Kizuna AI,,,
Red[420],Mercurial Memories,"Increase this ship's damage dealt to enemy CAs and BBs by 5% (20%). When this ship takes damage, 15% chance to for it to evade all enemy attacks for 5s (10s). (This skill has a 20s cooldown when activated and starts on cooldown.)",Pamiat Merkuria,,,
Red[421],Messenger of Love,"When sortied with other DDs: increases this ship's AA, FP, and Accuracy by 5% (15%). Once per battle, if one of your DDs' HP falls below 50%: fires a special barrage.",Émile Bertin,Needs Retrofit,,
Red[422],Metal Gauntlet Mash!,Every 15s after the battle starts: fires a Lv.10 special barrage (DMG is based on the skill's level). Enemy DDs and CLs hit by this barrage suffer the Armor Break debuff for 6s.,Little Spee,,,
Red[423],Meteor Slam,All Vanguard ships deal 50% (100%) more ramming damage and take 20% (30%) less damage from ramming.,Glowworm,,,
Red[424],Meteoric Hope,When this ship launches an Airstrike: 45% (75%) chance to launch an additional Lv.1 (Lv.10) special airstrike (DMG is based on the skill's level; inflicts the Flooding status for 12s to enemies hit by the special airstrike's torpedos). If this effect fails to activate: instead fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level and this ship's AVI stat).,Volga,,,
Red[425],MKV-Class AP Shells,Increases own AP damage dealt by 15% (35%).,Neptune,,,
Red[426],MKV-Class AP Shells+,"Increases own AP damage dealt by 20% (40%).
(Replaces ""MKV-Class AP Shells"")",Neptune,,,Needs Fate Sim 5
Red[427],Monarch's Coercion,"When firing main gun: 40% (70%) chance to fire a special barrage (damage is based on skill level) and enemies hit by the barrage have their movement speed decreased by 40% for 6s.
Barrage preview (gif)",Monarch,,,
Red[428],Morale Boost,"Every 10 times this ship fires its Main Guns, increases this ship's RLD by 1.5% (5%) and increases the DMG of its All-Out Assault by 20% (40%). (can be stacked up to 4 times).",Z2,,,
Red[429],Morale Boost+,Every 5 times this ship fires her Main Guns: increases this ship's RLD by 4% (10%) and her DMG dealt by 3.5% (8%) (can be stacked up to 3 times). (Replaces Morale Boost),Z2,,Needs Augment,
Red[430],Motivating Roooaaar,"Increases this ship's FP and ASW by 5.0% (15.0%). Increases this ship's DMG dealt to Submarines by 5.0% (20.0%), but increases her DMG taken from Submarines by 5.0%. If there are 3 ships in your Vanguard when the battle starts: increases this ship's TRP by 4.0% (10.0%).",Yamakaze,,,
Red[431],MP Burst - Explosion,"Every 8s, gains 1 MP. If Shion has 3 MP: fires a special barrage and resets MP to 0 (damage is based on skill level).",Murasaki Shion,,,
Red[432],Ms. Langley's Guidance,"When the battle starts, increases this ship's AVI by 1% (5%) for each CV and CVL in your fleet. Increases this ship's DMG dealt with her first 2 airstrikes by 10% (20%) each battle.",Langley II,,,
Red[433],Multitasking Maid,"Increases this ship's FP and ACC by 1% (10%).
When this ship fires her torpedoes: 50% chance to inflict 15 DMG to this ship and fire an additional Main Gun volley.",Manchester,,,
Red[434],Myriad Nights: Heaven,Increases own Reload by 15% (35%). Every torpedo launch has a 15% (30%) chance to launch another round.,Maya,,,
Red[435],Myriad Nights: Trayastrimsa+,"Increases this ship's AA by 50% (100%) and RLD by 15% (35%). Changes this ship's Torpedo Spread Angle and, 10s after the battle starts, when this ship fires her torpedoes: 50% (100%) chance to fire another wave of torpedoes and increase this ship's EVA by 15% for 6s (10s cooldown between activations).",Maya,,Needs Augment,
Red[436],Mysterious Huntress,Increases this boat's DMG dealt to CLs by 5% (15%). When this boat resurfaces: fires a special Lv.1 (Lv.10) torpedo barrage (DMG is based on the skill's level).,U-410,,,
Red[437],"Naughty, Naughty","When the battle starts, for any other ship afloat in your fleet: increases this ship's AVI and ACC by 1.5% (6%) (can be stacked up to 3 times). If this ship is your Flagship: increases this ship's RLD by 5% (15%) and her DMG dealt by 4% (10%) until the battle ends.",Jade,,,
Red[438],Nightmare of Solomon,"When firing main gun, 6% chance to increase own Firepower, Torpedo stat, Reload, and Evasion by 20% (40%) for 8s.",Yuudachi,,,
Red[439],Nightmare of Solomon+,"* Increase this ship's FP, TRP, RLD, and EVA by 10% (20%).Increase this ship's DMG dealt to Burning enemies by 5% (15%).
For the first 30s of a battle, increase your Vanguard's Torpedo Crit Rate by 10% and Torpedo Crit DMG by 10% (25%).
(Replaces ""Nightmare of Solomon"")",Yuudachi,Needs Retrofit,,
Red[440],"No Strange Ideas, Please!",Increases this ship's TRP by 1% (10%) and the AA of your Iron Blood ships by 5% (15%). Whenever 3 enemy aircraft are shot down within your fleet's Anti-Air Gun range: increases this ship's AA by 1% (5%) until the end of the battle (can be stacked up to 3 times).,Nürnberg,,,
Red[441],Noble Strike,Every 15s: fires a Lv.1 (Lv.10) special barrage and increases the ACC of your Main Fleet by 1% (10%) for 8s (barrage DMG is based on the skill's level).,Arkhangelsk,,,
Red[442],Northwesterly Ace Student,Increases this ship's Speed by 5 and also increases her FP and TRP by 5% (15%) if there are any other Sardegna ships in the same fleet.,Maestrale,,,
Red[443],Not-So-Gentle Sister,Every 18s after the start of the battle: 40% (70%) chance to fire a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level). Enemies hit by this barrage take 4.5% (12%) more DMG from Misaki and Nagisa for 8s.,Nagisa,,,
Red[444],One Iota of Effort,When this ship launches an Airstrike: launches an additional Lv.1 (Lv.10) special airstrike that inflicts a special Burn to enemies hit by it (special airstrike DMG is based on the skill's level; Burn DMG is based on this ship's AVI stat).,Indomitable,,,
Red[445],Ontological Rudder,"When this ship takes DMG: increases this ship's FP and EVA by 1% (3%) (can be stacked up to 5 times). After reaching 5 stacks, this ship gains 5 Speed and fire a special barrage (30s cooldown when activated and DMG is based on the skill's level).",Vincenzo Gioberti,,,
Red[446],Panacea's Paean,Once every 8 times this ship fires her Main Guns: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level); if this ship's Main Gun is large-caliber: decreases the number of shots required to 4 and changes the properties of this barrage. The 1st time this barrage fires every battle: restores 3.5% (8%) max HP to the ship with the lowest percentage HP left in your fleet; the 2nd time this barrage fires: restores 1.5% (6%) of this ship's max HP.,Brest,,,
Red[447],Paralyzing Advance,Decreases the Speed of all enemies by 8%. Once every second: 1% (10%) chance to set the Speed of all enemies to 0 for 3s (7s cooldown between activations).,Peter Strasser,,,
Red[448],Parting Gift,"Increases this ship's OXY by 2 (20). When this ship resurfaces, and when it leaves the battle: fires a torpedo barrage (DMG is based on the skill's level).",Archerfish,,,
Red[449],Patriotic Spirit,When this ship uses Eagle Union aircraft: increases respective slot efficiency by 5% (15%).,Independence,,,
Red[450],Peerless Cannons of Destruction,"When the battle starts, if there are 2 or more Tempesta ships in your fleet: decreases the loading time of this ship's first volley by 50% (80%). When this ship fires her Main Guns: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level).",São Martinho,,,
Red[451],Peerless Cannons of Destruction+,Decreases the loading time of this ship's first volley by 50% (80%) and changes her Armor Type to Medium Armor. When this ship fires her Main Guns: fires a Lv.1 (Lv.10) special barrage with a 10% chance to inflict a special Flooding ailment to enemies hit for 18s (barrage and Flooding DMG are based on this ship's FP stat and the skill's level; Flooding DMG procs once every 3s). (Replaces Peerless Cannons of Destruction),São Martinho,,Needs Augment,
Red[452],Phaedra's Longing,Increases this ship's AVI and ACC by 5% (15%). Every 12s: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level and this ship's AVI stat).,Theseus,,,
Red[453],Phoenix's Plumage,"When this ship fires its torpedoes: 15% (30%) chance to launch a second wave of torpedoes. Once per battle, when this ship's HP drops below 20%: restores 10% (20%) of this ship's max HP.",Hibiki,,,
Red[454],Phosphorus Flames,Decreases this ship's Burn DMG taken by 15.0%. When there is a Burning ship afloat: increases this ship's DMG dealt by 12.0%. When this ship's airstrike hits an enemy: 70.0% chance to Burn that enemy for 10s.,Princeton META,,,
Red[455],Pierce the Mistveil,"Increases this ship's FP and RLD by 4.5% (12%). Creates a Deep Domain area around this ship that decreases the enemy's SPD by 10% (20%) and inflicts 30 DMG every second to enemies within it; when the battle starts, if there is another Tempesta ship in your fleet, this DMG is increased to 60.",Golden Hind,,,
Red[456],Piercing Shells,Increases this ship's DMG with AP by 15% (25%).,Edinburgh,,,
Red[457],Piercing Shells,Increases this ship's DMG with AP by 15% (25%).,Z16,,,
Red[458],Piercing Shells,Increases this ship's DMG with AP by 15% (25%).,Z18,,,
Red[459],Piercing Shells,Increases this ship's DMG with AP by 15% (25%).,Z19,,,
Red[460],Piercing Shells,Increases this ship's DMG with AP by 15% (25%).,Z20,,,
Red[461],Piercing Shells,Increases this ship's DMG with AP by 15% (25%).,Z21,,,
Red[462],Piercing Shells,Increases this ship's DMG with AP by 15% (25%).,Z2,,,
Red[463],Piercing Shells,Increases this ship's DMG with AP by 15% (25%).,Z46,,,
Red[464],Piercing Shells – Z46,"Increases this ship's AP DMG by 15% (25%). If this ship has an AP Main Gun equipped:Increases this ship's Crit Rate by 1% (10%).
Increases the Main Gun Ammo Modifier against all armor typesIngame incorrectly states ""Main Gun DMG this ship deals to enemies of any armor type""

 by 5% (15%).
Improves this ship's All Out Assault.
(Replaces Piercing Shells)",Z46,,Needs Augment,
Red[465],Piercing Shells - Edinburgh,Increases this ship's DMG with AP by 15% (25%). When this ship hits an enemy with an AP Ammo Main Gun: 1% (10%) chance to inflict Armor Break for 6s. (Replaces Piercing Shells),Edinburgh,,Needs Augment,
Red[466],Piercing Shells - Z18,Increases this ship's DMG with AP ammo by 15% (25%) and increases her Main Gun efficiency by 1% (10%). Every 20s: increases this ship's FP by 15% (30%) for 10s and fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level). (Replaces Piercing Shells),Z18,,Needs Augment,
Red[467],Pirate's Soul,"This ship deals 40% (60%) more damage with each aimed shot from its main guns. Additionally, for each aimed shot that is manually aimed, the manual aim bonus becomes 40% (60%). (These two bonuses stack additively with each other. Aimed shots are the first volley round of each main gun salvo, regardless of whether auto-mode or the player aimed them. They get a “slow-down” effect outside of exercises.)",Jean Bart,,,
Red[468],Playful Avengers,"When this ship takes DMG: launches a Lv.1 (Lv.10) airstrike (DMG is based on the skill's level), inflicts 30 DMG to your Flagship, and 3s later, restores 3% of that ship's max HP (10s cooldown between activations; can only activate up to 5 times per battle).",San Jacinto,,,
Red[469],Plum Flower in the Cold Night,"Increases this ship's SPD by 3 (8). Every 12s: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level). If this ship has the ""Plum-Petal Poetry"" gear equipped: improves this barrage, decreases all your other Dragon Empery Vanguard ships' DMG taken by 1% (5%), and decreases your Dragon Empery Main Fleet ships' DMG taken by 1% (10%).",Yat Sen,Needs Retrofit,,
Red[470],Plumes of Darkest Night,"Increases this ship's DMG dealt to DDs and CLs by 5% (15%). Every 15s: 45% (75%) chance to fire a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level; if this effect fails to activate, this ship instead restores 3% of her max HP).",Haguro,,,
Red[471],Pocket Battleship,Increases own damage against Destroyers and Light Cruisers by 15% (35%).,Admiral Graf Spee,,,
Red[472],Pocket Battleship,Increases own damage against Destroyers and Light Cruisers by 15% (35%).,Deutschland,,,
Red[473],Poisonous Sting,"Every 10 times own Main Gun hits the same enemy: increases damage dealt to that enemy from Main Guns and Torpedoes by allied destroyers, by 4.5% (12%) for 5s. Upon destroying an enemy: increases own Firepower by 0.5% (2%); effect can stack up to 10 times.",Le Malin,,,
Red[474],Porpora Strike,Every 4 times this ship fires her Main Guns: 40% (70%) chance to fire a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level). If this ship has Sardegna Empire gear equipped: increases this ship's AA by 1% (10%) and increases this skill's barrage activation chance by 30%.,Gorizia,,,
Red[475],Positivity Burst!,Every 15s: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level).,Haruka Amami,,,
Red[476],Precision Salvo Protocol,"This ship's main gun can be fired twice per reload cycle, and each salvo can be fired independently. This ship's damage bonus with manually-aimed salvos becomes 25% (40%). Every 20s after battle starts, 50% (100%) chance to fire a special barrage (damage scales with skill level).
Barrage preview (gif), Enhanced barrage preview (gif)
(The change to her main gun firing characteristics still applies when experiencing Toll of War in Operation Siren, although the rest of the skill does not.)",Gascogne,,,
Red[477],Predestined Launch,"When this ship's airstrike has finished loading: launches 1 additional randomly chosen airstrike consisting of Ryuusei, Suisei, or Saiun squadrons, with a 10% (25%) chance per squadron to launch the remaining squadrons not chosen (each of the squadrons are rolled separately). (Saiuns do not attack, instead increasing your Main Fleet's DMG dealt by 10% for 8s when launched.)",Taihou,,,
Red[478],Predestined Launch+,"When this ship's airstrike has finished loading: launches 2 additional randomly chosen airstrikes consisting of Ryuusei, Suisei, or Saiun squadrons, with a 10% (25%) chance to launch the remaining squadron not chosen. (Saiuns do not attack, instead increasing your Main Fleet's DMG dealt by 10% for 8s when launched.)",Taihou,,Needs Augment,
Red[479],Preemptive Strike,Decreases the loading time of this ship's first Airstrike by 20% (50%).,Akagi,,,
Red[480],Preemptive Strike,Decreases the loading time of this ship's first Airstrike by 20% (50%).,Kaga,,,
Red[481],Promise to the Sunflower,"When entering battle: fires a special barrage with 100% critical hit chance (damage scales with skill level). If fleet consists of at least 2 other Hololive ships, improves the barrage.",Minato Aqua,,,
Red[482],Protector of the North Passage,"When this ship launches an airstrike, reveal the location of all enemy submarines for 5s (10s) and decrease their speed by 40%. Additionally, launch a special barrage of anti-submarine Swordfish planesSwordfishes deal anti-surface as well as anti-sub damage with their torpedoes

 (barrage damage scales with skill level).",Chaser,,,
Red[483],Protector of the North Passage+,"When this ship launches an airstrike: 1) performs a scan, revealing the location of enemy SS and decreasing their SPD by 40%, and increasing their DMG taken by 10% for 5s (10s); 2) launches an additional airstrike consisting of Swordfishes armed with anti-sub and anti-surface torpedoes (DMG is based on the skill's level).",Chaser,,Needs Augment,
Red[484],Purple Ice Blast,Increases this ship's FP and ACC by 5% (15%). When this ship fires her Main Guns: 40% (70%) chance to fire a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level). Enemies hit 5 times by this barrage take 5% increased airstrike DMG from your ships until the battle ends.,Fubuki (Senran Kagura),,,
Red[485],Purple Ice Blast+,"Increases this ship's FP and ACC by 5% (15%). When this ship fires her Main Guns: 50% (100%) chance to perform a Lv.1 (Lv.10) Secret Ninja Art: Purple Ice, Linked Fangs. Enemies hit 5 times by this Secret Ninja Art take 5% increased airstrike DMG from your ships until the battle ends. (Replaces Purple Ice Blast)",Fubuki (Senran Kagura),,Needs Augment,
Red[486],Quick Reload,"Every 20s, 30% (60%) chance to increase own Reload by 20% (40%) for 10s.",Aulick,,,
Red[487],Quick Reload,"Every 20s, 30% (60%) chance to increase own Reload by 20% (40%) for 10s.",Cassin,Needs Retrofit,,
Red[488],Quick Reload,"Every 20s, 30% (60%) chance to increase own Reload by 20% (40%) for 10s.",Concord,,,
Red[489],Quick Reload,"Every 20s, 30% (60%) chance to increase own Reload by 20% (40%) for 10s.",Downes,Needs Retrofit,,
Red[490],Quick Reload,"Every 20s, 30% (60%) chance to increase own Reload by 20% (40%) for 10s.",Foote,,,
Red[491],Quick Reload,"Every 20s, 30% (60%) chance to increase own Reload by 20% (40%) for 10s.",Fumizuki,,,
Red[492],Quick Reload,"Every 20s, 30% (60%) chance to increase own Reload by 20% (40%) for 10s.",Kisaragi,,,
Red[493],Quick Reload,"Every 20s, 30% (60%) chance to increase own Reload by 20% (40%) for 10s.",Marblehead,,,
Red[494],Quick Reload,"Every 20s, 30% (60%) chance to increase own Reload by 20% (40%) for 10s.",Matsukaze,,,
Red[495],Quick Reload,"Every 20s, 30% (60%) chance to increase own Reload by 20% (40%) for 10s.",Memphis,,,
Red[496],Quick Reload,"Every 20s, 30% (60%) chance to increase own Reload by 20% (40%) for 10s.",Mikazuki,,,
Red[497],Quick Reload,"Every 20s, 30% (60%) chance to increase own Reload by 20% (40%) for 10s.",Minazuki,,,
Red[498],Quick Reload,"Every 20s, 30% (60%) chance to increase own Reload by 20% (40%) for 10s.",Mutsuki,,,
Red[499],Quick Reload,"Every 20s, 30% (60%) chance to increase own Reload by 20% (40%) for 10s.",Nagatsuki,,,
Red[500],Quick Reload,"Every 20s, 30% (60%) chance to increase own Reload by 20% (40%) for 10s.",Omaha,,,
Red[501],Quick Reload,"Every 20s, 30% (60%) chance to increase own Reload by 20% (40%) for 10s.",Raleigh,,,
Red[502],Quick Reload,"Every 20s, 30% (60%) chance to increase own Reload by 20% (40%) for 10s.",Spence,,,
Red[503],Quick Reload,"Every 20s, 30% (60%) chance to increase own Reload by 20% (40%) for 10s.",Uzuki,,,
Red[504],Quick Reload - Mutsuki,Every 20s: 40% (70%) chance to increase this ship's RLD by 20% (40%) for 10s and restore 5% max HP to a random ship in your Vanguard. 3s after the first time this effect activates in battle: decreases the loading time of this ship's next wave of torpedoes by 20s. (Replaces Quick Reload),Mutsuki,,Needs Augment,
Red[505],Quick Takeoff,"When this ship launches an airstrike, 5% (15%) chance for the next airstrike to be available immediately.",Bogue,,,
Red[506],Quick Takeoff,"When this ship launches an airstrike, 5% (15%) chance for the next airstrike to be available immediately.",Casablanca,,,
Red[507],Quick Takeoff,"When this ship launches an airstrike, 5% (15%) chance for the next airstrike to be available immediately.",Chaser,,,
Red[508],Quick Takeoff,"When this ship launches an airstrike, 5% (15%) chance for the next airstrike to be available immediately.",Long Island,,,
Red[509],Quick Takeoff,"When this ship launches an airstrike, 5% (15%) chance for the next airstrike to be available immediately.",Ranger,,,
Red[510],Quickdraw,"When this ship's Main Guns hit the same enemy 12 times, or when this ship's ""Ashen Might"" skill activates: increases this ship's FP by 4.5% (12%) for 10s (repeat activations while this buff is active only refresh its duration) and fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level). Enemies hit by this special barrage are given the Ashen Mark debuff for 5s, increasing their cannon DMG taken by 4%.",Sheffield META,,,
Red[511],Radiant Iris,"When main gun damages the same target, own Reload is increased by 20% (40%). Can be stacked up to 4 times; skill can only be activated every 1s. If target is switched, the buff is canceled.",Le Triomphant,,,
Red[512],Radiant Iris+,"When this ship's Main Gun damages the same target consecutively (if an attack hits multiple targets at once, they are all designated for this effect): increases this ship's RLD by 20% (40%), and FP by 1% (5%) (effect can only activate once every second; buff can be stacked up to 4 times); when this ship hits a different target, the RLD buff is reset. The first time each battle the max number of stacks is reached: decreases this ship's DMG taken by 4.5% (12%) and improves this ship's ""All Out Assault"" skill until the battle ends.",Le Triomphant,,Needs Augment,
Red[513],Raid Signal,5s after own airstrike finishes loading: launches a Level 1 (Level 10) dive bomber squadron. Can be activated twice per battle.,Ryuujou,,,
Red[514],Rainy Ratnapura,20% (40%) chance to activate every 20s: perform an airstrike with a special aviation.,Green Heart,,,
Red[515],"Ready, Raring, and Motivated","Increases this ship's FP and TRP by 1% (10%).When the battle starts, and every 20s: summons 2 Bunbun Strikers. The Bunbun Strikers fight for 15s, attacking enemies with their weapons, and gain stats based on Laffey II's stats (the amount of stats gained is based on the skill's level). Every 12s: 70% chance to perform a radar scan, marking 3 enemies and decreasing their AA and AVI by 1.5% (6%), and fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level). When this effect activates: this ship gains stacks of Motivation based on the number of active Bunbun Strikers.
Increases this ship's DMG dealt by 2% and increases the radar scan's activation chance by 6% for each stack of Motivation (can stack up to 5 times).",Laffey II,,,
Red[516],Red Flame Slash,"When this ship fires her Main Guns, if your fleet has 10 or more AP: consumes 10 AP and activates ""Red Flame Slash"" Lv.1 (Lv.10) (DMG is based on the skill's level). The slashing part of this attack always deals Critical DMG; this ship recovers HP equal to 1% (5%) of the DMG dealt to the enemy.",Patricia Abelheim,,,
Red[517],"Regina, the Iron Empress","When the battle starts, if there are 2 or more Iron Blood ships afloat in the fleet: increases this ship's FP and TRP by 5% (15%). Every 15s after the battle starts: locks onto a random enemy (prioritizes humanoid enemies) and increases the DMG dealt by Iron Blood ships to that target by 3.5% (8%) for 5s. If that target is sunk, performs a Lv.1 (Lv.10) special attack (DMG is based on this ship's TRP and the skill's level).
(If that target is still alive after 4s, Regensburg fires another barrage at it.)",Regensburg,,,
Red[518],Rejoice in Radiance,"When the battle starts, increases this ship's FP and ACC by 4.5% (12%). If sortied with another Royal Navy ship, or if this ship has Royal Navy gear equipped: increases this ship's EVA by 5% (15%).",Plymouth,,,
Red[519],Reno Barrage,While equipping a DD Main Gun: increases this ship's Main Gun efficiency by 10%. Activates Reno Barrage Ⅰ (Ⅱ) once every 15 (10) times (12 (8) if equipping a CL Main Gun) the Main Guns are fired.,Reno,,,
Red[520],Revengeful Strike,Every 15s: 20% (50%) chance to fire a Lv.1 (Lv.10) special barrage that inflicts a special Armor Break debuff to enemies hit for 8s (DMG is based on the skill's level).,Revenge,,,
Red[521],Reverent and Graceful,While this ship is afloat: increases your DDs' and CLs' Accuracy and Torpedo Crit Rate by 4.0% (10.0%).,Umikaze,,,
Red[522],Revolutionary's Prosaic,"Increases this ship's Crit DMG dealt by 10.0% (20.0%). As long as this ship is afloat, whenever ANOTHER fleet engages in one of its first five battles this sortie:Decrease damage taken by all Iron Blood ships in that fleet by 5.0%.
Increase the Crit DMG dealt for all Iron Blood ships in that fleet by 1.0% (10.0%).
During that battle, whenever an enemy gets within close range of your ships, fire a supporting barrage (barrage damage is based on skill level). This barrage may fire up to 6 times each battle and has a 5s cooldown between activations.",Ulrich von Hutten,,,
